YEAR,MONTH,DATE,STORE_CODE,CLASS,DIVISION,SEASON,NONINVENTORY,NET_SALE_QTY,NET_SALE_MRPVALUE,NET_SALE_VALUE,FRESH_SALE_QTY,FRESH_SALE_VALUE,DISCOUNTED_SALE_QTY,DISCOUNTED_SALE_VALUE,TAXAMT,NET_SALE_COSTVALUE
2020,Sep,2020-09-30,CBML-068,EBO,SHIRT,AW-19,No,1,1999,999.5,0,0,1,999.5,47.6,366.82
2020,Sep,2020-09-30,CBML-020,EBO,JEANS,SS-19,No,3,6597,5277.6,1,2199,2,3078.6,565.45,1620
2020,Sep,2020-09-30,CBML-232,FO,TROUSER,SS-19,No,1,2699,1349.5,0,0,1,1349.5,144.58,521.51
2020,Sep,2020-09-30,CBML-413,EBO,T-SHIRT,AW-20,No,8,10592,10592,8,10592,0,0,1075.38,2159
2020,Sep,2020-09-30,CBML-095,EBO,TROUSER,SS-20,No,3,7497,4498.2,0,0,3,4498.2,481.98,1634.97
2020,Sep,2020-09-30,CBML-182,EBO,JEANS,CLS,No,7,15393,9565.65,0,0,7,9565.65,1024.86,3850
2020,Sep,2020-09-30,CBML-410,FO,SWEAT SHIRT,AW-19,No,2,4698,2349,0,0,2,2349,251.68,1060
2020,Sep,2020-09-30,CBML-367,EBO,SHIRT,SS-19,No,3,5697,2848.5,0,0,3,2848.5,135.64,1047.61
2020,Sep,2020-09-30,CBML-454,EBO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,560
2020,Sep,2020-09-30,CBML-264,EBO,JEANS,AW-20,No,15,50685,50685,15,50685,0,0,5430.52,9573.27
2020,Sep,2020-09-30,CBML-058,EBO,SHIRT,AW-20,No,5,9095,9095,5,9095,0,0,974.48,1794.99
2020,Sep,2020-09-30,CBML-428,EBO,T-SHIRT,AW-20,No,5,6795,6795,5,6795,0,0,728.02,1377
2020,Sep,2020-09-30,CBML-440,FO,JEANS,AW-18,No,-1,-3899,-1949.5,0,0,-1,-1949.5,-208.88,-775.16
2020,Sep,2020-09-30,CBML-276,FO,SHIRT,FW-18,No,1,1699,849.5,0,0,1,849.5,40.46,309.91
2020,Sep,2020-09-30,CBML-272,FO,TROUSER,AW-19,No,4,13296,6648,0,0,4,6648,712.26,2624.11
2020,Sep,2020-09-30,CBML-073,FO,JEANS,SS-18,No,-1,-3499,-1399.6,0,0,-1,-1399.6,-149.96,-776.86
2020,Sep,2020-09-30,CBML-353,FO,SHIRT,AW-18,No,1,1999,999.5,0,0,1,999.5,47.6,359.68
2020,Sep,2020-09-30,CBML-330,EBO,JEANS,AW-20,No,3,9397,9397,3,9397,0,0,1006.8,1862.2
2020,Sep,2020-09-30,CBML-415,EBO,JEANS,AW-20,No,1,3599,3599,1,3599,0,0,385.6,705.43
2020,Sep,2020-09-30,CBML-064,EBO,JEANS,AW-19,No,2,6998,2149.5,-1,-2699,3,4848.5,230.3,1438.91
2020,Sep,2020-09-30,CBML-064,EBO,SHIRT,SS-19,No,0,-400,-200,0,0,0,-200,-77.94,-58.47
2020,Sep,2020-09-30,CBML-190,EBO,JEANS,AW-19,No,1,3199,1599.5,0,0,1,1599.5,171.38,661.9
2020,Sep,2020-09-30,CBML-308,EBO,JEANS,AW-20,No,4,13396,13396,4,13396,0,0,1435.28,2505.29
2020,Sep,2020-09-30,CBML-340,FO,JOGGERS,AW-19,No,1,3399,1699.5,0,0,1,1699.5,182.08,753.98
2020,Sep,2020-09-30,CBML-447,EBO,JEANS,CLS,No,2,4398,3078.6,0,0,2,3078.6,329.84,1100
2020,Sep,2020-09-30,CBML-167,EBO,ACCESSORIES,S-19,No,1,3599,1799.5,0,0,1,1799.5,274.5,814.75
2020,Sep,2020-09-30,CBML-249,EBO,JEANS,SS-19,No,2,7698,3849,0,0,2,3849,412.4,1597.91
2020,Sep,2020-09-30,CBML-382,EBO,TROUSER,SS-20,No,1,2499,1499.4,0,0,1,1499.4,160.66,544.99
2020,Sep,2020-09-30,CBML-016,EBO,JEANS,CLS,No,8,17592,12644.25,0,0,8,12644.25,1354.73,4400
2020,Sep,2020-09-30,CBML-279,EBO,T-SHIRT,AW-20,No,2,2398,2398,2,2398,0,0,256.92,480
2020,Sep,2020-09-30,CBML-080,EBO,JEANS,AW-20,No,5,16295,16295,5,16295,0,0,1745.88,3008.39
2020,Sep,2020-09-30,CBML-046,EBO,JEANS,CLS,No,13,28587,20010.9,0,0,13,20010.9,2143.96,7079.91
2020,Sep,2020-09-30,CBML-435,EBO,JEANS,SS-19,No,-1,-2199,-2199,-1,-2199,0,0,-235.6,-514
2020,Sep,2020-09-30,CBML-032,EBO,JEANS,AW-20,No,2,6598,6598,2,6598,0,0,706.92,1306.61
2020,Sep,2020-09-30,CBML-349,FO,SHIRT,FW-19,No,6,10944,5472,0,0,6,5472,260.6,2108.8
2020,Sep,2020-09-30,CBML-150,EBO,JEANS,AW-20,No,8,24792,24792,8,24792,0,0,2656.28,5024.47
2020,Sep,2020-09-30,CBML-421,EBO,ACCESSORIES,S-20,No,1,3099,1859.4,0,0,1,1859.4,283.64,1009.2
2020,Sep,2020-09-30,CBML-183,EBO,T-SHIRT,AW-20,No,1,1199,1199,1,1199,0,0,128.46,222
2020,Sep,2020-09-30,CBML-066,EBO,JEANS,AW-20,No,15,49885,49885,15,49885,0,0,5344.8,9156.86
2020,Sep,2020-09-30,CBML-232,FO,T-SHIRT,FW-19,No,8,17392,8696,0,0,8,8696,753.24,3715
2020,Sep,2020-09-30,CBML-314,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-316,EBO,T-SHIRT,AW-20,No,5,6795,6795,5,6795,0,0,728.02,1390
2020,Sep,2020-09-30,CBML-361,EBO,T-SHIRT,AW-20,No,-1,-1599,-1599,-1,-1599,0,0,-171.32,-340
2020,Sep,2020-09-30,CBML-408,FO,SHIRT,SS-20,No,2,3998,2398.8,0,0,2,2398.8,257.02,728.1
2020,Sep,2020-09-30,CBML-412,EBO,T-SHIRT,AW-20,No,2,2398,2398,2,2398,0,0,256.92,475
2020,Sep,2020-09-30,CBML-272,FO,JEANS,SS-19,No,5,17595,8797.5,0,0,5,8797.5,942.58,3814.88
2020,Sep,2020-09-30,CBML-381,EBO,JEANS,CLS,No,4,8796,5937.3,0,0,4,5937.3,636.12,2205
2020,Sep,2020-09-30,CBML-235,FO,TROUSER,SS-19,No,1,2699,1349.5,0,0,1,1349.5,144.58,487.47
2020,Sep,2020-09-30,CBML-147,EBO,SHIRT,SS-19,No,8,16792,8396,0,0,8,8396,399.84,3527.88
2020,Sep,2020-09-30,CBML-016,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-352,FO,T-SHIRT,SS-19,No,3,3847,1923.5,0,0,3,1923.5,91.6,823
2020,Sep,2020-09-30,CBML-053,EBO,T-SHIRT,AW-20,No,1,1599,1599,1,1599,0,0,171.32,340
2020,Sep,2020-09-30,CBML-236,EBO,SHIRT,AW-20,No,6,12594,12594,6,12594,0,0,1349.38,2563.14
2020,Sep,2020-09-30,CBML-365,FO,SHIRT,FW-19,No,2,3598,1799,0,0,2,1799,85.68,685.58
2020,Sep,2020-09-30,CBML-301,FO,T-SHIRT,FS-19,No,1,1399,699.5,0,0,1,699.5,33.3,330
2020,Sep,2020-09-30,CBML-423,FO,JOGGERS,SS-19,No,1,2299,1149.5,0,0,1,1149.5,123.16,600
2020,Sep,2020-09-30,CBML-086,EBO,SHIRT,AW-20,No,13,28787,28787,13,28787,0,0,3084.36,5938.95
2020,Sep,2020-09-30,CBML-177,EBO,T-SHIRT,AW-20,No,1,1599,1599,1,1599,0,0,171.32,340
2020,Sep,2020-09-30,CBML-444,EBO,SHIRT,AW-20,No,3,7197,7197,3,7197,0,0,771.12,1514.66
2020,Sep,2020-09-30,CBML-456,EBO,SHIRT,AW-20,No,1,1699,1699,1,1699,0,0,182.04,311.75
2020,Sep,2020-09-30,CBML-443,EBO,ACCESSORIES,A-19,No,3,7797,3898.5,0,0,3,3898.5,594.68,2172.24
2020,Sep,2020-09-30,CBML-315,EBO,SHIRT,FW-19,No,1,1799,899.5,0,0,1,899.5,42.84,356.32
2020,Sep,2020-09-30,CBML-350,FO,T-SHIRT,FW-19,No,2,4598,2299,0,0,2,2299,246.32,990
2020,Sep,2020-09-30,CBML-249,EBO,SHIRT,AW-20,No,14,31986,31986,14,31986,0,0,3427.1,6859.2
2020,Sep,2020-09-30,CBML-427,DB,SHIRT,AW-20,No,1,2099,2099,1,2099,0,0,224.9,446.49
2020,Sep,2020-09-30,CBML-224,EBO,SHIRT,AW-20,No,9,18391,18391,9,18391,0,0,1970.46,3814.48
2020,Sep,2020-09-30,CBML-311,EBO,JEANS,AW-20,No,6,20294,20294,6,20294,0,0,2174.36,4013.1
2020,Sep,2020-09-30,CBML-311,EBO,SHIRT,AW-20,No,5,9895,9895,5,9895,0,0,1060.18,2151.98
2020,Sep,2020-09-30,CBML-098,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,554
2020,Sep,2020-09-30,CBML-095,EBO,JEANS,AW-20,No,1,2899,2899,1,2899,0,0,310.6,613.84
2020,Sep,2020-09-30,CBML-058,EBO,T-SHIRT,AW-20,No,3,3597,3597,3,3597,0,0,385.38,697
2020,Sep,2020-09-30,CBML-186,EBO,JEANS,SS-19,No,2,5798,3338.8,0,0,2,3338.8,357.72,1297.81
2020,Sep,2020-09-30,CBML-186,EBO,JEANS,AW-20,No,2,6598,6446.1,1,2999,1,3447.1,690.66,1344.98
2020,Sep,2020-09-30,CBML-304,EBO,JEANS,AW-20,No,4,12896,12896,4,12896,0,0,1381.72,2501.52
2020,Sep,2020-09-30,CBML-438,DB,JEANS,AW-20,No,2,5898,5898,2,5898,0,0,631.92,1179.84
2020,Sep,2020-09-30,CBML-435,EBO,SHIRT,AW-20,No,2,3998,3998,2,3998,0,0,428.36,817.92
2020,Sep,2020-09-30,CBML-451,EBO,SHIRT,AW-19,No,-1,-1999,-999.5,0,0,-1,-999.5,-47.6,-420.21
2020,Sep,2020-09-30,CBML-068,EBO,SHIRT,AW-20,No,2,4398,4398,2,4398,0,0,471.2,811.75
2020,Sep,2020-09-30,CBML-021,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,550
2020,Sep,2020-09-30,CBML-345,EBO,SHIRT,AW-19,No,-1,-2099,-1049.5,0,0,-1,-1049.5,-49.98,-534.26
2020,Sep,2020-09-30,CBML-353,FO,BLAZER,AW-19,No,0,0,-2849.5,-1,-5699,1,2849.5,-305.3,0
2020,Sep,2020-09-30,CBML-404,FO,BLAZER,AW-19,No,1,5999,2999.5,0,0,1,2999.5,321.38,1523.77
2020,Sep,2020-09-30,CBML-073,FO,T-SHIRT,FW-19,No,1,2199,1099.5,0,0,1,1099.5,117.8,405
2020,Sep,2020-09-30,CBML-300,EBO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,510
2020,Sep,2020-09-30,CBML-054,EBO,SHIRT,SS-19,No,-1,-1899,-949.5,0,0,-1,-949.5,-45.22,-394.31
2020,Sep,2020-09-30,CBML-249,EBO,JEANS,AW-20,No,2,7398,7398,2,7398,0,0,792.64,1278.56
2020,Sep,2020-09-30,CBML-068,EBO,JEANS,AW-20,No,1,3699,3699,1,3699,0,0,396.32,658.56
2020,Sep,2020-09-30,CBML-269,FO,JOGGERS,SS-19,No,1,2799,1399.5,0,0,1,1399.5,149.95,627.62
2020,Sep,2020-09-30,CBML-232,FO,SHIRT,AW-18,No,-1,-1599,-799.5,0,0,-1,-799.5,-38.08,-295.42
2020,Sep,2020-09-30,CBML-315,EBO,JEANS,CLS,No,1,2199,1539.3,0,0,1,1539.3,164.92,542.58
2020,Sep,2020-09-30,CBML-292,FO,TROUSER,SS-19,No,1,3599,1799.5,0,0,1,1799.5,192.8,699.89
2020,Sep,2020-09-30,CBML-246,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,110.46
2020,Sep,2020-09-30,CBML-438,DB,SHIRT,AW-20,No,2,3998,3998,2,3998,0,0,428.36,869.43
2020,Sep,2020-09-30,CBML-418,EBO,SHIRT,AW-20,No,4,9496,9496,4,9496,0,0,1017.44,1972.09
2020,Sep,2020-09-30,CBML-378,EBO,JEANS,AW-18,No,1,3099,1549.5,0,0,1,1549.5,166.02,699.35
2020,Sep,2020-09-30,CBML-328,EBO,JEANS,AW-20,No,3,10897,10897,3,10897,0,0,1167.52,2076.2
2020,Sep,2020-09-30,CBML-128,EBO,ACCESSORIES,S-19,No,2,7198,3599,0,0,2,3599,549,1629.5
2020,Sep,2020-09-30,CBML-187,EBO,JEANS,SS-19,No,1,3599,1799.5,0,0,1,1799.5,192.8,663.77
2020,Sep,2020-09-30,CBML-221,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,574.49
2020,Sep,2020-09-30,CBML-178,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,114.46
2020,Sep,2020-09-30,CBML-323,EBO,JEANS,AW-20,No,1,2899,2899,1,2899,0,0,333.51,613.84
2020,Sep,2020-09-30,1418,LFS-CT,SHIRT,SS-20,No,77,139923,82068.15,77,82068.15,0,0,5784.16,27693.36
2020,Sep,2020-09-30,2407,LFS-CT,JEANS,SS-20,No,10,30990,18899.22,10,18899.22,0,0,2024.9,6211.72
2020,Sep,2020-09-30,2432,LFS-CT,SHIRT,SS-20,No,80,153370,97808.88,80,97808.88,0,0,8812.54,30564.71
2020,Sep,2020-09-30,2436,LFS-CT,SHIRT,SS-20,No,121,232179,139813.68,121,139813.68,0,0,10877.78,46080.51
2020,Sep,2020-09-30,1415,LFS-CT,T-SHIRT,SS-20,No,12,17188,9285.95,12,9285.95,0,0,442.24,3455
2020,Sep,2020-09-30,2404,LFS-CT,T-SHIRT,SS-20,No,40,60560,33301.12,40,33301.12,0,0,1730.8,12510
2020,Sep,2020-09-30,2406,LFS-CT,JEANS,SS-20,No,25,82775,43451.64,25,43451.64,0,0,4655.54,16294.78
2020,Sep,2020-09-30,2401,LFS-CT,JEANS,SS-20,No,3,11097,5825.94,3,5825.94,0,0,624.2,2076.64
2020,Sep,2020-09-30,2416,LFS-CT,JEANS,CLS,No,5,10995,6108.94,5,6108.94,0,0,593.3,2692.47
2020,Sep,2020-09-30,2421,LFS-CT,SHIRT,SS-20,No,51,96649,53374.53,51,53374.53,0,0,3351.12,19415.9
2020,Sep,2020-09-30,1418,LFS-CT,JEANS,CLS,No,2,4398,2886.19,2,2886.19,0,0,309.24,1110
2020,Sep,2020-09-30,2406,LFS-CT,TROUSER,SS-20,No,4,14396,7089.86,4,7089.86,0,0,759.62,2479.15
2020,Sep,2020-09-30,2437,LFS-CT,SHIRT,AW-20,No,2,4998,2423.23,2,2423.23,0,0,259.64,1142.06
2020,Sep,2020-09-30,2447,LFS-CT,TROUSER,SS-20,No,2,7198,4156.86,2,4156.86,0,0,445.38,1243.77
2020,Sep,2020-09-30,2433,LFS-CT,TROUSER,SS-20,No,5,17995,11525.83,5,11525.83,0,0,1234.92,3105.62
2020,Sep,2020-09-30,2427,LFS-CT,JEANS,CLS,No,6,13194,8658.61,6,8658.61,0,0,927.74,3297.76
2020,Sep,2020-09-30,1420,LFS-CT,JEANS,AW-19,No,1,2199,1099.49,1,1099.49,0,0,117.8,555
2020,Sep,2020-09-30,2443,LFS-CT,SHIRT,AW-20,No,2,4998,3327.18,2,3327.18,0,0,356.48,1142.06
2020,Sep,2020-09-30,2436,LFS-CT,T-SHIRT,AW-19,No,1,1699,1337.97,1,1337.97,0,0,143.36,395
2020,Sep,2020-09-30,2427,LFS-CT,TROUSER,SS-20,No,2,7198,4534.76,2,4534.76,0,0,485.88,1234.6
2020,Sep,2020-09-30,2427,LFS-CT,JEANS,AW-19,No,2,4398,2770.76,2,2770.76,0,0,296.88,1110
2020,Sep,2020-09-30,2427,LFS-CT,JEANS,SS-19,No,1,2199,1731.71,1,1731.71,0,0,185.54,565
2020,Sep,2020-09-30,151,LFS-SS,JEANS,SS-20,No,43,139957,84424.05,43,84424.05,0,0,9045.58,27593.32
2020,Sep,2020-09-30,156,LFS-SS,T-SHIRT,SS-20,No,52,76448,47262.75,52,47262.75,0,0,2469.06,15748
2020,Sep,2020-09-30,164,LFS-SS,T-SHIRT,SS-20,No,27,39473,24328.75,27,24328.75,0,0,1243.2,7960
2020,Sep,2020-09-30,253,LFS-SS,SHIRT,SS-20,No,63,115337,72200.55,63,72200.55,0,0,6661.62,22649.6
2020,Sep,2020-09-30,114,LFS-SS,JEANS,SS-20,No,7,23693,15991.25,7,15991.25,0,0,1713.34,4700.82
2020,Sep,2020-09-30,122,LFS-SS,SHIRT,SS-20,No,31,58669,35816.1,31,35816.1,0,0,3598.44,11651.51
2020,Sep,2020-09-30,128,LFS-SS,SHIRT,SS-20,No,125,237725,151180.6,125,151180.6,0,0,14759.78,47451.39
2020,Sep,2020-09-30,128,LFS-SS,T-SHIRT,SS-20,No,65,98335,62193.9,65,62193.9,0,0,3822.52,20339
2020,Sep,2020-09-30,130,LFS-SS,SHIRT,SS-20,No,61,114589,72156.6,61,72156.6,0,0,7317.28,23120.67
2020,Sep,2020-09-30,130,LFS-SS,T-SHIRT,AW-19,No,1,1299,779.4,1,779.4,0,0,37.12,320
2020,Sep,2020-09-30,158,LFS-SS,JEANS,SS-20,No,22,75578,49125.75,22,49125.75,0,0,5263.48,14434.82
2020,Sep,2020-09-30,188,LFS-SS,JEANS,SS-20,No,27,90873,57882.75,27,57882.75,0,0,6201.78,17960.46
2020,Sep,2020-09-30,255,LFS-SS,T-SHIRT,SS-20,No,33,45967,29708.7,33,29708.7,0,0,1843.02,9813
2020,Sep,2020-09-30,920,LFS-SS,JEANS,SS-20,No,8,25692,16479.9,8,16479.9,0,0,1765.72,5005.54
2020,Sep,2020-09-30,114,LFS-SS,JEANS,CLS,No,0,0,0,0,0,0,0,0,0
2020,Sep,2020-09-30,156,LFS-SS,JEANS,CLS,No,9,19791,12204.45,9,12204.45,0,0,1307.58,4930.2
2020,Sep,2020-09-30,130,LFS-SS,JEANS,SS-20,No,47,157253,97605.9,47,97605.9,0,0,10457.9,30245.29
2020,Sep,2020-09-30,310,LFS-SS,SHIRT,SS-20,No,3,5797,2488.8,3,2488.8,0,0,266.66,1222.11
2020,Sep,2020-09-30,130,LFS-SS,TROUSER,SS-20,No,2,7198,4318.8,2,4318.8,0,0,462.72,1236.16
2020,Sep,2020-09-30,185,LFS-SS,JEANS,SS-19,No,1,2199,1319.4,1,1319.4,0,0,141.36,554
2020,Sep,2020-09-30,159,LFS-SS,JEANS,SS-19,No,1,2199,1649.25,1,1649.25,0,0,176.7,519.42
2020,Sep,2020-09-30,162,LFS-SS,JEANS,SS-20,No,17,56783,35239.5,17,35239.5,0,0,3775.72,11305.41
2020,Sep,2020-09-30,920,LFS-SS,JEANS,CLS,No,1,2199,1649.25,1,1649.25,0,0,176.7,542.58
2020,Sep,2020-09-30,323,LFS-SS,T-SHIRT,SS-20,No,1,1599,1199.25,1,1199.25,0,0,128.5,335
2020,Sep,2020-09-30,183,LFS-SS,SHIRT,SS-19,No,1,1599,959.4,1,959.4,0,0,45.68,303.66
2020,Sep,2020-09-30,272,LFS-SS,TROUSER,SS-20,No,1,3599,2159.4,1,2159.4,0,0,231.36,617.3
2020,Sep,2020-09-30,116,LFS-SS,SHIRT,SS-20,No,3,5897,3718.1,3,3718.1,0,0,398.38,1134.07
2020,Sep,2020-09-30,253,LFS-SS,JEANS,SS-19,No,1,2199,1319.4,1,1319.4,0,0,141.36,565
2020,Sep,2020-09-30,1415,LFS-CT,JEANS,SS-20,No,5,16695,10104.3,5,10104.3,0,0,1082.62,3285.57
2020,Sep,2020-09-30,1417,LFS-CT,T-SHIRT,SS-20,No,73,107627,62399.08,73,62399.08,0,0,3256.88,22036
2020,Sep,2020-09-30,1418,LFS-CT,T-SHIRT,SS-20,No,41,61259,35033.32,41,35033.32,0,0,1958.84,12517
2020,Sep,2020-09-30,1421,LFS-CT,SHIRT,SS-20,No,60,115740,70294.03,60,70294.03,0,0,5868.56,23166.55
2020,Sep,2020-09-30,2402,LFS-CT,SHIRT,SS-20,No,123,228377,133396.6,123,133396.6,0,0,10008,45918.02
2020,Sep,2020-09-30,2405,LFS-CT,T-SHIRT,SS-20,No,20,29380,17278.86,20,17278.86,0,0,897.82,6088
2020,Sep,2020-09-30,2409,LFS-CT,T-SHIRT,SS-20,No,31,46369,28388.45,31,28388.45,0,0,1572.18,9552
2020,Sep,2020-09-30,2410,LFS-CT,JEANS,SS-20,No,97,319403,172525.04,97,172525.04,0,0,18484.72,62329.29
2020,Sep,2020-09-30,2417,LFS-CT,SHIRT,SS-20,No,74,136226,74487.89,74,74487.89,0,0,4679.7,27013.54
2020,Sep,2020-09-30,2410,LFS-CT,T-SHIRT,SS-20,No,32,47968,26308.43,32,26308.43,0,0,1327.88,9774
2020,Sep,2020-09-30,2417,LFS-CT,JEANS,SS-20,No,124,404476,216578.92,124,216578.92,0,0,23204.6,79644.58
2020,Sep,2020-09-30,2420,LFS-CT,JEANS,SS-20,No,11,32589,18703.98,11,18703.98,0,0,2004,6641.81
2020,Sep,2020-09-30,2424,LFS-CT,T-SHIRT,SS-20,No,2,2598,2045.92,2,2045.92,0,0,182.32,505
2020,Sep,2020-09-30,2404,LFS-CT,SHIRT,AW-19,No,1,2099,1049.5,1,1049.5,0,0,49.98,407.81
2020,Sep,2020-09-30,1421,LFS-CT,TROUSER,SS-20,No,1,3599,1889.48,1,1889.48,0,0,202.44,618.08
2020,Sep,2020-09-30,2443,LFS-CT,JEANS,SS-20,No,10,36090,22993.78,10,22993.78,0,0,2463.62,6769.21
2020,Sep,2020-09-30,1414,LFS-CT,SHIRT,SS-20,No,21,38579,23701.52,21,23701.52,0,0,1828.66,7530.16
2020,Sep,2020-09-30,2427,LFS-CT,SHIRT,SS-20,No,165,320785,211091.41,165,211091.41,0,0,21114.02,64664.51
2020,Sep,2020-09-30,2424,LFS-CT,SHIRT,SS-20,No,2,4598,3379.52,2,3379.52,0,0,388.78,876.03
2020,Sep,2020-09-30,1417,LFS-CT,JEANS,SS-19,No,1,2199,1154.47,1,1154.47,0,0,123.7,519.42
2020,Sep,2020-09-30,2431,LFS-CT,TROUSER,SS-20,No,1,3599,2267.38,1,2267.38,0,0,242.94,617.3
2020,Sep,2020-09-30,144,LFS-SS,JEANS,SS-20,No,20,65780,40382.7,20,40382.7,0,0,4326.76,12807.92
2020,Sep,2020-09-30,144,LFS-SS,T-SHIRT,SS-20,No,25,36375,22717.29,25,22717.29,0,0,1220.06,7539
2020,Sep,2020-09-30,156,LFS-SS,JEANS,SS-20,No,48,161852,98797.97,48,98797.97,0,0,10585.6,31503.05
2020,Sep,2020-09-30,156,LFS-SS,SHIRT,SS-20,No,74,137326,87627.9,74,87627.9,0,0,8562.66,27193.84
2020,Sep,2020-09-30,165,LFS-SS,T-SHIRT,SS-20,No,32,49668,32334.15,32,32334.15,0,0,2182.14,10154
2020,Sep,2020-09-30,167,LFS-SS,SHIRT,SS-20,No,67,129783,84031.75,67,84031.75,0,0,8643.16,26111.33
2020,Sep,2020-09-30,175,LFS-SS,SHIRT,SS-20,No,130,246120,154951.2,130,154951.2,0,0,15335.22,48522.05
2020,Sep,2020-09-30,186,LFS-SS,JEANS,SS-19,No,4,8796,5441.6,4,5441.6,0,0,583.02,1992.8
2020,Sep,2020-09-30,199,LFS-SS,JEANS,SS-20,No,22,70878,45405.9,22,45405.9,0,0,4864.96,13882.56
2020,Sep,2020-09-30,115,LFS-SS,SHIRT,SS-20,No,113,221437,137404.65,113,137404.65,0,0,14126.4,44185.23
2020,Sep,2020-09-30,115,LFS-SS,T-SHIRT,SS-20,No,73,102727,64284.2,73,64284.2,0,0,3774.88,21391
2020,Sep,2020-09-30,144,LFS-SS,SHIRT,SS-20,No,33,62867,39969,33,39969,0,0,4046.9,12211.47
2020,Sep,2020-09-30,159,LFS-SS,T-SHIRT,SS-20,No,20,28580,18487.05,20,18487.05,0,0,1113.44,5964
2020,Sep,2020-09-30,255,LFS-SS,JEANS,SS-20,No,20,69280,42721.43,20,42721.43,0,0,4577.36,13567.42
2020,Sep,2020-09-30,158,LFS-SS,T-SHIRT,SS-20,No,4,5796,3477.6,4,3477.6,0,0,165.58,1195
2020,Sep,2020-09-30,164,LFS-SS,JEANS,SS-20,No,14,45486,28671.15,14,28671.15,0,0,3071.94,9212.15
2020,Sep,2020-09-30,153,LFS-SS,SHIRT,SS-20,No,49,98151,59460.3,49,59460.3,0,0,6187.14,19693.55
2020,Sep,2020-09-30,165,LFS-SS,JEANS,CLS,No,1,2199,1319.4,1,1319.4,0,0,141.36,550
2020,Sep,2020-09-30,197,LFS-SS,JEANS,SS-20,No,2,5798,4348.5,2,4348.5,0,0,465.92,1177.75
2020,Sep,2020-09-30,171,LFS-SS,T-SHIRT,SS-20,No,3,4497,2923.05,3,2923.05,0,0,206.1,960
2020,Sep,2020-09-30,323,LFS-SS,SHIRT,SS-20,No,2,3498,2623.5,2,2623.5,0,0,281.1,663.34
2020,Sep,2020-09-30,265,LFS-SS,JEANS,SS-19,No,2,4398,2638.8,2,2638.8,0,0,282.72,884.8
2020,Sep,2020-09-30,122,LFS-SS,TROUSER,SS-20,No,3,9697,5818.2,3,5818.2,0,0,623.38,1787.98
2020,Sep,2020-09-30,143,LFS-SS,TROUSER,SS-20,No,2,4998,2998.8,2,2998.8,0,0,321.32,1089.98
2020,Sep,2020-09-30,156,LFS-SS,SHIRT,AW-20,No,2,4998,2998.8,2,2998.8,0,0,321.32,1142.06
2020,Sep,2020-09-30,323,LFS-SS,JEANS,SS-20,No,1,3699,2774.25,1,2774.25,0,0,297.24,642.72
2020,Sep,2020-09-30,116,LFS-SS,T-SHIRT,SS-20,No,1,999,749.25,1,749.25,0,0,35.68,205
2020,Sep,2020-09-30,1417,LFS-CT,SHIRT,SS-20,No,118,220482,128753.05,118,128753.05,0,0,9966.1,44076.29
2020,Sep,2020-09-30,1424,LFS-CT,SHIRT,SS-20,No,115,221185,131956.75,115,131956.75,0,0,10130.32,44452.56
2020,Sep,2020-09-30,2431,LFS-CT,SHIRT,SS-20,No,139,266411,160120.52,139,160120.52,0,0,13099.06,53333.48
2020,Sep,2020-09-30,2437,LFS-CT,SHIRT,SS-20,No,48,89852,48940.26,48,48940.26,0,0,3476.76,18162.45
2020,Sep,2020-09-30,2441,LFS-CT,JEANS,CLS,No,4,8796,4837.8,4,4837.8,0,0,518.32,2130.05
2020,Sep,2020-09-30,2447,LFS-CT,SHIRT,SS-20,No,89,170011,98235.49,89,98235.49,0,0,7622.06,34094.62
2020,Sep,2020-09-30,1420,LFS-CT,JEANS,SS-20,No,40,124960,62088.25,40,62088.25,0,0,6652.3,25033.61
2020,Sep,2020-09-30,2410,LFS-CT,JEANS,SS-19,No,4,8796,4617.92,4,4617.92,0,0,494.8,2141.42
2020,Sep,2020-09-30,2421,LFS-CT,JEANS,SS-20,No,31,101769,56502.97,31,56502.97,0,0,6053.86,20240.21
2020,Sep,2020-09-30,1419,LFS-CT,T-SHIRT,SS-20,No,7,10593,7395.13,7,7395.13,0,0,567.78,2241
2020,Sep,2020-09-30,2431,LFS-CT,T-SHIRT,SS-20,No,42,59658,38246.52,42,38246.52,0,0,2425.5,12220
2020,Sep,2020-09-30,2431,LFS-CT,JEANS,CLS,No,9,19791,11737.95,9,11737.95,0,0,1257.68,4836.45
2020,Sep,2020-09-30,2436,LFS-CT,JEANS,CLS,No,10,21990,12245.38,10,12245.38,0,0,1002.36,5450.68
